title,authors,genres,scored,popularty,status
Omniscient Reader's Viewpoint #2484,Er Gen,Adventure,4.35,45689,Completed
A Returner’s Magic Should Be Special #2485,Er Gen,Comedy,4.36,70929,Completed
Stellar Transformation #2486,Er Gen,Adventure,2.91,13290,Completed
Naruto #2487,Kim Jeongho,Adventure,4.51,38460,Completed
Stellar Transformation #2488,Blue Butterfly,Comedy,4.53,20574,Ongoing
Stellar Transformation #2489,Koyoharu Gotouge,Adventure,4.61,58076,Completed
Demon Slayer #2490,Tang Jia San Shao,Fantasy,4.99,55436,Completed
Dungeon Defense #2491,Blue Butterfly,Drama,4.82,30507,Completed
Coiling Dragon #2492,Zhu Hong,Romance,4.72,47381,Ongoing
My Hero Academia #2493,Masashi Kishimoto,Sci-Fi,3.84,82720,Hiatus
Solo Leveling #2494,Jeong Gong,Drama,3.09,28429,Hiatus
A Returner’s Magic Should Be Special #2495,Tite Kubo,Fantasy,4.94,15604,Completed
Against the Gods #2496,Kugane Maruyama,Adventure,4.55,39000,Ongoing
The Second Coming of Gluttony #2497,Er Gen,Romance,4.41,45655,Ongoing
Omniscient Reader's Viewpoint #2498,Masashi Kishimoto,Drama,3.25,75614,Hiatus
The Legendary Moonlight Sculptor #2499,Yoo Ryeo Han,Comedy,2.52,18960,Hiatus
Naruto #2500,Goose Five,Comedy,3.11,42067,Completed
I Shall Seal the Heavens #2501,MOKF,Horror,2.7,10313,Completed
A Returner’s Magic Should Be Special #2502,Zhu Hong,Drama,2.88,44645,Completed
Battle Through the Heavens #2503,Masashi Kishimoto,Action,3.05,17183,Hiatus
Naruto #2504,Reki Kawahara,Romance,2.8,58310,Ongoing
Omniscient Reader's Viewpoint #2505,Zhu Hong,Horror,3.46,64506,Completed
One Piece #2506,Eiichiro Oda,Comedy,3.93,77149,Hiatus
Against the Gods #2507,MOKF,Comedy,3.48,66470,Ongoing
Reincarnation of the Strongest Sword God #2508,Kim Jeongho,Drama,3.26,90489,Completed
Against the Gods #2509,Cheongcho,Horror,3.64,42652,Ongoing
Against the Gods #2510,Sui Ishida,Fantasy,3.24,58697,Completed
Desolate Era #2511,Yoo Ryeo Han,Romance,4.76,21576,Hiatus
Overlord #2512,Cheongcho,Drama,3.28,11818,Hiatus
Sword Art Online #2513,Tang Jia San Shao,Sci-Fi,4.75,88493,Ongoing
Dungeon Defense #2514,Heavenly Silkworm Potato,Action,4.6,51196,Hiatus
Reincarnation of the Strongest Sword God #2515,Nokdu,Action,4.26,96877,Completed
Tokyo Ghoul #2516,Eiichiro Oda,Action,2.85,35684,Completed
Overgeared #2517,Drunken Blue,Sci-Fi,4.08,4489,Completed
I Shall Seal the Heavens #2518,Tappei Nagatsuki,Adventure,3.95,10954,Completed
A Returner’s Magic Should Be Special #2519,Wo Chi Xi Hong Shi,Action,3.17,38271,Ongoing
One Piece #2520,Kugane Maruyama,Action,4.1,22233,Completed
Martial World #2521,Sing Shong,Sci-Fi,4.1,22231,Ongoing
Omniscient Reader's Viewpoint #2522,Zhu Hong,Romance,2.66,10445,Hiatus
Desolate Era #2523,Masashi Kishimoto,Action,4.32,67346,Ongoing
Ranker Who Lives A Second Time #2524,Kohei Horikoshi,Sci-Fi,2.19,39550,Ongoing
Coiling Dragon #2525,Tite Kubo,Drama,2.36,62838,Ongoing
Release That Witch #2526,Masashi Kishimoto,Fantasy,4.48,99270,Completed
Trash of the Count’s Family #2527,Drunken Blue,Horror,2.65,26311,Hiatus
Ranker Who Lives A Second Time #2528,Koyoharu Gotouge,Adventure,2.23,84825,Completed
Dungeon Defense #2529,Nokdu,Fantasy,4.17,64510,Hiatus
Solo Leveling #2530,Heavenly Silkworm Potato,Fantasy,2.76,40626,Completed
A Returner’s Magic Should Be Special #2531,Sui Ishida,Sci-Fi,4.84,44674,Completed
Overgeared #2532,Toika,Fantasy,2.2,82480,Hiatus
Attack on Titan #2533,Masashi Kishimoto,Fantasy,2.82,61757,Ongoing
Douluo Dalu #2534,Er Gen,Drama,3.74,27522,Completed
Solo Leveling #2535,Jeong Gong,Romance,3.78,78148,Ongoing
Overlord #2536,Tang Jia San Shao,Sci-Fi,4.54,84366,Hiatus
Naruto #2537,Sui Ishida,Comedy,3.57,50625,Ongoing
Bleach #2538,I Eat Tomatoes,Fantasy,3.35,82902,Ongoing
Release That Witch #2539,Toika,Romance,3.66,95758,Completed
Douluo Dalu #2540,Drunken Blue,Horror,4.24,81405,Hiatus
Dungeon Defense #2541,Cocooned Cow,Fantasy,3.06,53598,Completed
Dungeon Defense #2542,Sing Shong,Fantasy,4.91,51483,Completed
Reincarnation of the Strongest Sword God #2543,Tite Kubo,Fantasy,2.67,81397,Hiatus
Release That Witch #2544,Koyoharu Gotouge,Action,3.34,84456,Completed
Trash of the Count’s Family #2545,Tang Jia San Shao,Sci-Fi,3.97,5643,Completed
The King's Avatar #2546,Hajime Isayama,Adventure,2.32,59060,Completed
Solo Leveling #2547,Eiichiro Oda,Fantasy,2.21,56034,Completed
Demon Slayer #2548,Reki Kawahara,Fantasy,2.2,94869,Ongoing
Release That Witch #2549,I Eat Tomatoes,Adventure,4.1,29911,Ongoing
Reincarnation of the Strongest Sword God #2550,Nokdu,Romance,2.74,73023,Hiatus
I Shall Seal the Heavens #2551,Wo Chi Xi Hong Shi,Sci-Fi,4.83,17828,Completed
Omniscient Reader's Viewpoint #2552,Cheongcho,Fantasy,2.81,27118,Completed
Sword Art Online #2553,Wo Chi Xi Hong Shi,Sci-Fi,2.95,57959,Ongoing
Solo Leveling #2554,Nam Heesung,Drama,4.03,33520,Completed
Naruto #2555,Tappei Nagatsuki,Fantasy,3.23,41053,Ongoing
Overlord #2556,Masashi Kishimoto,Horror,2.23,30206,Ongoing
The King's Avatar #2557,Masashi Kishimoto,Horror,3.41,87347,Ongoing
Dungeon Defense #2558,Masashi Kishimoto,Action,3.58,94052,Ongoing
Tokyo Ghoul #2559,MOKF,Comedy,3.81,86479,Hiatus
Dungeon Defense #2560,Toika,Comedy,3.48,91632,Hiatus
Re:Zero #2561,Heavenly Silkworm Potato,Romance,2.1,74863,Ongoing
The King's Avatar #2562,Sing Shong,Drama,4.38,73766,Hiatus
One Piece #2563,Yoo Ryeo Han,Adventure,2.62,48612,Ongoing
Omniscient Reader's Viewpoint #2564,Tappei Nagatsuki,Action,2.51,71056,Completed
Release That Witch #2565,Cheongcho,Adventure,2.86,59658,Ongoing
Against the Gods #2566,Cocooned Cow,Comedy,4.04,80098,Hiatus
The King's Avatar #2567,Heavenly Silkworm Potato,Horror,2.01,38137,Ongoing
Omniscient Reader's Viewpoint #2568,Koyoharu Gotouge,Action,3.05,5202,Ongoing
Bleach #2569,Masashi Kishimoto,Action,3.1,3553,Hiatus
Against the Gods #2570,Tang Jia San Shao,Comedy,2.84,35874,Hiatus
I Shall Seal the Heavens #2571,Yoo Ryeo Han,Comedy,3.88,72918,Completed
Re:Zero #2572,Kohei Horikoshi,Horror,4.91,64951,Ongoing
Solo Leveling #2573,Reki Kawahara,Adventure,4.04,40583,Completed
Bleach #2574,Eiichiro Oda,Comedy,3.02,63688,Completed
Reincarnation of the Strongest Sword God #2575,Heavenly Silkworm Potato,Adventure,4.98,17430,Ongoing
Dungeon Defense #2576,Sui Ishida,Horror,4.38,51688,Completed
Release That Witch #2577,Reki Kawahara,Adventure,3.86,66969,Ongoing
Battle Through the Heavens #2578,Sui Ishida,Romance,2.33,89348,Hiatus
Desolate Era #2579,Cocooned Cow,Action,2.06,92480,Hiatus
Solo Leveling #2580,Kugane Maruyama,Romance,3.27,30538,Ongoing
A Returner’s Magic Should Be Special #2581,Chugong,Action,2.72,26532,Ongoing
Martial World #2582,Zhu Hong,Horror,2.25,39348,Completed
Naruto #2583,Cheongcho,Horror,3.59,94572,Completed
Reincarnation of the Strongest Sword God #2584,Nokdu,Comedy,3.92,47841,Hiatus
My Hero Academia #2585,Tang Jia San Shao,Sci-Fi,3.57,47700,Completed
Omniscient Reader's Viewpoint #2586,Goose Five,Horror,2.9,19191,Hiatus
Overlord #2587,Yoo Ryeo Han,Fantasy,4.76,53725,Ongoing
Bleach #2588,Zhu Hong,Drama,3.83,31251,Hiatus
Attack on Titan #2589,Sing Shong,Romance,2.07,27931,Hiatus
Reincarnation of the Strongest Sword God #2590,Tite Kubo,Sci-Fi,4.33,79607,Ongoing
The Second Coming of Gluttony #2591,Nokdu,Sci-Fi,3.82,78658,Completed
Omniscient Reader's Viewpoint #2592,Jeong Gong,Horror,3.88,61375,Hiatus
Reincarnation of the Strongest Sword God #2593,Koyoharu Gotouge,Romance,2.02,51764,Completed
Ranker Who Lives A Second Time #2594,Nokdu,Adventure,4.34,90053,Completed
Naruto #2595,Zhu Hong,Action,2.06,41951,Ongoing
Omniscient Reader's Viewpoint #2596,Koyoharu Gotouge,Adventure,3.87,16301,Completed
Reincarnation of the Strongest Sword God #2597,Wo Chi Xi Hong Shi,Action,3.61,77793,Ongoing
Coiling Dragon #2598,Reki Kawahara,Action,4.59,48816,Completed
Sword Art Online #2599,Hajime Isayama,Comedy,3.83,58646,Ongoing
Dungeon Defense #2600,Jeong Gong,Action,3.47,14574,Hiatus
Tokyo Ghoul #2601,Tappei Nagatsuki,Adventure,3.35,43859,Ongoing
Coiling Dragon #2602,Hajime Isayama,Romance,3.79,55930,Ongoing
The Legendary Moonlight Sculptor #2603,Wo Chi Xi Hong Shi,Action,3.92,81954,Ongoing
Bleach #2604,Kohei Horikoshi,Adventure,4.07,68836,Completed
Overlord #2605,Reki Kawahara,Adventure,4.05,96158,Ongoing
Solo Leveling #2606,Blue Butterfly,Fantasy,4.33,2011,Ongoing
One Piece #2607,Eiichiro Oda,Horror,4.84,27617,Ongoing
Solo Leveling #2608,Wo Chi Xi Hong Shi,Horror,2.33,25468,Completed
Naruto #2609,Koyoharu Gotouge,Adventure,3.88,65236,Hiatus
I Shall Seal the Heavens #2610,Reki Kawahara,Adventure,3.29,24667,Completed
Stellar Transformation #2611,Wo Chi Xi Hong Shi,Comedy,4.49,80474,Hiatus
Stellar Transformation #2612,Tite Kubo,Horror,2.79,93028,Hiatus
The King's Avatar #2613,Nokdu,Romance,4.61,42045,Ongoing
Overlord #2614,Eiichiro Oda,Sci-Fi,2.57,74905,Completed
Ranker Who Lives A Second Time #2615,Eiichiro Oda,Comedy,3.37,55034,Ongoing
Desolate Era #2616,Drunken Blue,Romance,2.25,46600,Hiatus
Bleach #2617,Blue Butterfly,Romance,2.96,1992,Ongoing
Bleach #2618,Jeong Gong,Comedy,2.03,73379,Completed
Release That Witch #2619,Tang Jia San Shao,Drama,3.67,55995,Completed
Dungeon Defense #2620,Blue Butterfly,Action,4.09,64980,Hiatus
Coiling Dragon #2621,Sui Ishida,Romance,2.28,55109,Hiatus
Omniscient Reader's Viewpoint #2622,Kim Jeongho,Fantasy,2.96,29890,Completed
Douluo Dalu #2623,Jeong Gong,Sci-Fi,3.71,70955,Hiatus
The Legendary Moonlight Sculptor #2624,Heavenly Silkworm Potato,Action,4.34,78506,Hiatus
Martial World #2625,Sing Shong,Action,2.3,65702,Hiatus
Attack on Titan #2626,Kohei Horikoshi,Fantasy,4.09,53406,Completed
Desolate Era #2627,Koyoharu Gotouge,Romance,3.73,77754,Ongoing
Re:Zero #2628,Kugane Maruyama,Drama,3.56,39585,Hiatus
I Shall Seal the Heavens #2629,Cheongcho,Romance,3.29,70759,Completed
The King's Avatar #2630,Tappei Nagatsuki,Adventure,2.93,51591,Hiatus
The Legendary Moonlight Sculptor #2631,Nam Heesung,Fantasy,3.33,32773,Ongoing
Stellar Transformation #2632,Tang Jia San Shao,Action,2.8,65459,Completed
I Shall Seal the Heavens #2633,Er Gen,Romance,2.66,93544,Hiatus
Douluo Dalu #2634,Er Gen,Horror,2.24,53658,Ongoing
Attack on Titan #2635,I Eat Tomatoes,Comedy,4.86,52847,Ongoing
Re:Zero #2636,Tappei Nagatsuki,Action,4.52,19653,Ongoing
Overlord #2637,MOKF,Romance,2.73,92344,Completed
Douluo Dalu #2638,Masashi Kishimoto,Romance,4.17,92561,Completed
Reincarnation of the Strongest Sword God #2639,Zhu Hong,Sci-Fi,3.25,71284,Hiatus
Tokyo Ghoul #2640,Chugong,Action,3.69,26636,Completed
Naruto #2641,Zhu Hong,Fantasy,3.21,58730,Ongoing
Coiling Dragon #2642,Tang Jia San Shao,Horror,3.97,45324,Hiatus
Against the Gods #2643,Kim Jeongho,Romance,4.81,61812,Ongoing
Naruto #2644,Masashi Kishimoto,Adventure,3.79,87508,Ongoing
Overlord #2645,Nam Heesung,Comedy,3.88,52541,Hiatus
Solo Leveling #2646,Sui Ishida,Drama,2.09,38879,Completed
Tokyo Ghoul #2647,Chugong,Adventure,4.5,61653,Completed
Omniscient Reader's Viewpoint #2648,Koyoharu Gotouge,Romance,4.75,51877,Hiatus
I Shall Seal the Heavens #2649,Er Gen,Adventure,4.96,69944,Completed
Coiling Dragon #2650,Tappei Nagatsuki,Adventure,2.37,31018,Ongoing
Overlord #2651,Blue Butterfly,Romance,3.2,22245,Completed
Solo Leveling #2652,Hajime Isayama,Comedy,4.22,81894,Completed
Dungeon Defense #2653,Heavenly Silkworm Potato,Adventure,2.87,32783,Ongoing
The Second Coming of Gluttony #2654,Tappei Nagatsuki,Adventure,2.91,65589,Hiatus
Overgeared #2655,Chugong,Adventure,3.27,8049,Completed
The Second Coming of Gluttony #2656,Cocooned Cow,Drama,4.61,76162,Ongoing
One Piece #2657,Kim Jeongho,Adventure,2.44,43199,Completed
Omniscient Reader's Viewpoint #2658,Sui Ishida,Horror,4.41,88782,Completed
Stellar Transformation #2659,Masashi Kishimoto,Sci-Fi,3.51,63784,Ongoing
Coiling Dragon #2660,Yoo Ryeo Han,Adventure,2.55,89818,Completed
Attack on Titan #2661,Toika,Drama,4.97,93722,Hiatus
Attack on Titan #2662,Nokdu,Horror,3.76,37235,Ongoing
Trash of the Count’s Family #2663,Tite Kubo,Comedy,2.94,37284,Completed
Ranker Who Lives A Second Time #2664,Wo Chi Xi Hong Shi,Drama,3.05,94180,Hiatus
Overlord #2665,Cocooned Cow,Adventure,2.56,89916,Ongoing
Omniscient Reader's Viewpoint #2666,Reki Kawahara,Horror,4.08,41368,Completed
Release That Witch #2667,Cheongcho,Adventure,4.63,81760,Ongoing
A Returner’s Magic Should Be Special #2668,Drunken Blue,Horror,3.32,57637,Completed
Ranker Who Lives A Second Time #2669,MOKF,Comedy,2.75,4438,Completed
Attack on Titan #2670,Sing Shong,Adventure,3.9,34050,Completed
Sword Art Online #2671,Kim Jeongho,Action,2.68,26963,Completed
Bleach #2672,Zhu Hong,Fantasy,2.57,75182,Ongoing
The Second Coming of Gluttony #2673,Cocooned Cow,Sci-Fi,3.26,70514,Completed
Demon Slayer #2674,Er Gen,Fantasy,2.63,18815,Hiatus
Sword Art Online #2675,Goose Five,Comedy,3.59,29121,Completed
Coiling Dragon #2676,Hajime Isayama,Romance,3.4,91843,Hiatus
Re:Zero #2677,Hajime Isayama,Romance,3.63,2538,Ongoing
Battle Through the Heavens #2678,Tite Kubo,Sci-Fi,2.37,77519,Ongoing
The Legendary Moonlight Sculptor #2679,I Eat Tomatoes,Romance,4.63,60531,Ongoing
The King's Avatar #2680,Drunken Blue,Romance,3.58,64972,Hiatus
Naruto #2681,Kohei Horikoshi,Horror,4.31,93602,Completed
My Hero Academia #2682,Sui Ishida,Action,3.25,64363,Ongoing
One Piece #2683,Yoo Ryeo Han,Adventure,3.4,48249,Hiatus
Attack on Titan #2684,Sui Ishida,Action,2.08,89267,Hiatus
The Legendary Moonlight Sculptor #2685,Koyoharu Gotouge,Drama,2.17,9526,Hiatus
The Legendary Moonlight Sculptor #2686,Kugane Maruyama,Action,3.11,1247,Completed
Douluo Dalu #2687,Nam Heesung,Drama,3.16,62497,Completed
Ranker Who Lives A Second Time #2688,Hajime Isayama,Sci-Fi,4.6,77747,Hiatus
The King's Avatar #2689,Hajime Isayama,Action,4.33,88490,Hiatus
Douluo Dalu #2690,Koyoharu Gotouge,Horror,4.24,48750,Ongoing
Against the Gods #2691,Blue Butterfly,Drama,2.09,25175,Hiatus
I Shall Seal the Heavens #2692,I Eat Tomatoes,Sci-Fi,3.31,64407,Ongoing
Tokyo Ghoul #2693,Nam Heesung,Action,4.12,32597,Ongoing
Battle Through the Heavens #2694,Kohei Horikoshi,Adventure,4.05,49830,Completed
Naruto #2695,Tang Jia San Shao,Sci-Fi,3.06,60794,Ongoing
Overgeared #2696,I Eat Tomatoes,Comedy,2.69,95196,Completed
Overgeared #2697,Kim Jeongho,Adventure,3.26,70905,Completed
Sword Art Online #2698,Drunken Blue,Horror,4.06,49878,Completed
Overlord #2699,Kugane Maruyama,Comedy,3.87,97933,Completed
A Returner’s Magic Should Be Special #2700,MOKF,Horror,3.74,53393,Hiatus
Trash of the Count’s Family #2701,Kohei Horikoshi,Adventure,4.73,4036,Completed
Release That Witch #2702,Eiichiro Oda,Horror,2.81,92496,Ongoing
Naruto #2703,Cocooned Cow,Horror,3.23,14103,Hiatus
Overgeared #2704,Reki Kawahara,Fantasy,4.98,52887,Ongoing
Naruto #2705,Nokdu,Drama,3.67,26809,Completed
Tokyo Ghoul #2706,Drunken Blue,Comedy,3.99,82629,Hiatus
My Hero Academia #2707,Yoo Ryeo Han,Action,4.99,28990,Ongoing
Overlord #2708,Hajime Isayama,Romance,2.58,75447,Ongoing
The Legendary Moonlight Sculptor #2709,Toika,Drama,3.68,19418,Completed
Douluo Dalu #2710,Yoo Ryeo Han,Fantasy,4.25,23734,Hiatus
One Piece #2711,Nam Heesung,Romance,4.81,47593,Completed
Solo Leveling #2712,Masashi Kishimoto,Adventure,2.67,91111,Hiatus
The King's Avatar #2713,Chugong,Action,3.4,20487,Hiatus
The Second Coming of Gluttony #2714,Kim Jeongho,Action,2.58,47345,Completed
The Second Coming of Gluttony #2715,Blue Butterfly,Action,4.32,3375,Ongoing
Attack on Titan #2716,I Eat Tomatoes,Sci-Fi,3.94,8202,Hiatus
Stellar Transformation #2717,Tang Jia San Shao,Fantasy,2.33,54372,Completed
Ranker Who Lives A Second Time #2718,Hajime Isayama,Romance,2.13,50804,Ongoing
Solo Leveling #2719,Drunken Blue,Comedy,4.82,78075,Hiatus
The Legendary Moonlight Sculptor #2720,Er Gen,Action,4.31,65027,Hiatus
Naruto #2721,Reki Kawahara,Horror,4.78,14705,Hiatus
The Second Coming of Gluttony #2722,Masashi Kishimoto,Fantasy,2.03,69256,Ongoing
Re:Zero #2723,Nam Heesung,Romance,3.04,68408,Hiatus
Battle Through the Heavens #2724,MOKF,Horror,3.1,4453,Completed
Overlord #2725,Er Gen,Drama,3.9,86651,Completed
The Legendary Moonlight Sculptor #2726,Hajime Isayama,Drama,4.72,95224,Ongoing
Sword Art Online #2727,Jeong Gong,Action,2.02,64857,Ongoing
The Second Coming of Gluttony #2728,Zhu Hong,Sci-Fi,2.11,47934,Hiatus
Re:Zero #2729,Drunken Blue,Comedy,3.06,86504,Hiatus
I Shall Seal the Heavens #2730,Nokdu,Fantasy,2.29,76610,Ongoing
Overgeared #2731,Jeong Gong,Action,4.5,23293,Completed
Tokyo Ghoul #2732,Hajime Isayama,Adventure,4.1,10618,Completed
Release That Witch #2733,Tite Kubo,Romance,4.24,78237,Ongoing
Battle Through the Heavens #2734,Kugane Maruyama,Action,2.43,24951,Hiatus
Battle Through the Heavens #2735,Yoo Ryeo Han,Horror,2.42,52657,Hiatus
Release That Witch #2736,Goose Five,Fantasy,4.45,47483,Hiatus
My Hero Academia #2737,Tite Kubo,Drama,4.2,25000,Ongoing
Dungeon Defense #2738,Zhu Hong,Horror,4.43,33028,Hiatus
Naruto #2739,Sing Shong,Drama,4.75,59372,Completed
Reincarnation of the Strongest Sword God #2740,Blue Butterfly,Comedy,2.09,91963,Completed
Desolate Era #2741,Eiichiro Oda,Drama,3.98,13408,Completed
Bleach #2742,Hajime Isayama,Drama,4.64,88632,Completed
Demon Slayer #2743,Koyoharu Gotouge,Romance,4.05,50559,Completed
A Returner’s Magic Should Be Special #2744,Toika,Horror,4.84,49263,Hiatus
Solo Leveling #2745,Wo Chi Xi Hong Shi,Adventure,3.75,9823,Completed
Desolate Era #2746,Chugong,Sci-Fi,2.97,64632,Ongoing
Trash of the Count’s Family #2747,Kugane Maruyama,Adventure,4.4,42414,Completed
The Second Coming of Gluttony #2748,I Eat Tomatoes,Drama,4.31,1628,Completed
Omniscient Reader's Viewpoint #2749,Tang Jia San Shao,Drama,3.35,39388,Hiatus
Sword Art Online #2750,Nam Heesung,Drama,3.76,66159,Completed
A Returner’s Magic Should Be Special #2751,Kim Jeongho,Romance,3.83,52743,Completed
Demon Slayer #2752,Kohei Horikoshi,Drama,2.37,99302,Completed
Martial World #2753,Toika,Drama,4.3,29663,Completed
One Piece #2754,Toika,Action,3.3,4975,Hiatus
Naruto #2755,Nokdu,Romance,4.88,52135,Completed
Reincarnation of the Strongest Sword God #2756,Hajime Isayama,Drama,4.11,31434,Ongoing
Solo Leveling #2757,Sing Shong,Fantasy,2.16,15183,Ongoing
Reincarnation of the Strongest Sword God #2758,Jeong Gong,Action,4.13,16783,Hiatus
One Piece #2759,Sui Ishida,Comedy,4.05,11819,Completed
Overlord #2760,Chugong,Fantasy,4.8,7891,Hiatus
Ranker Who Lives A Second Time #2761,Tite Kubo,Adventure,4.59,41500,Completed
Reincarnation of the Strongest Sword God #2762,Nam Heesung,Adventure,4.05,47155,Ongoing
Re:Zero #2763,Hajime Isayama,Horror,4.64,85451,Ongoing
I Shall Seal the Heavens #2764,Eiichiro Oda,Romance,2.17,96013,Ongoing
The King's Avatar #2765,Kugane Maruyama,Comedy,3.66,47920,Ongoing
The Legendary Moonlight Sculptor #2766,Yoo Ryeo Han,Adventure,2.88,54238,Completed
A Returner’s Magic Should Be Special #2767,Kim Jeongho,Drama,2.79,59965,Ongoing
Overlord #2768,Kim Jeongho,Horror,4.02,18087,Hiatus
Sword Art Online #2769,Toika,Horror,3.43,6231,Completed
Tokyo Ghoul #2770,Drunken Blue,Horror,2.73,22582,Hiatus
Sword Art Online #2771,Tappei Nagatsuki,Romance,2.24,89289,Completed
Overgeared #2772,Drunken Blue,Sci-Fi,2.97,88162,Ongoing
Bleach #2773,Nam Heesung,Drama,3.59,67093,Completed
Attack on Titan #2774,Yoo Ryeo Han,Romance,3.94,12302,Ongoing
Attack on Titan #2775,Tang Jia San Shao,Horror,3.39,70148,Completed
Martial World #2776,Tappei Nagatsuki,Horror,3.47,16100,Hiatus
The Legendary Moonlight Sculptor #2777,Nam Heesung,Adventure,2.19,49577,Completed
Douluo Dalu #2778,Toika,Comedy,4.67,61286,Completed
Desolate Era #2779,Sui Ishida,Horror,4.89,63770,Completed
The Legendary Moonlight Sculptor #2780,Tappei Nagatsuki,Fantasy,2.08,42998,Completed
Attack on Titan #2781,MOKF,Romance,3.78,85186,Ongoing
Against the Gods #2782,Nam Heesung,Sci-Fi,2.35,31121,Completed
Against the Gods #2783,Toika,Horror,4.38,57131,Hiatus
My Hero Academia #2784,Eiichiro Oda,Horror,2.42,69599,Hiatus
Douluo Dalu #2785,Cheongcho,Horror,3.81,32375,Hiatus
Against the Gods #2786,Wo Chi Xi Hong Shi,Fantasy,2.04,44073,Ongoing
Trash of the Count’s Family #2787,Kim Jeongho,Fantasy,2.99,64158,Hiatus
Coiling Dragon #2788,Er Gen,Sci-Fi,2.91,84467,Completed
Trash of the Count’s Family #2789,Sui Ishida,Fantasy,3.37,68896,Hiatus
Dungeon Defense #2790,Kugane Maruyama,Action,4.68,76707,Ongoing
Coiling Dragon #2791,Eiichiro Oda,Fantasy,3.52,87700,Ongoing
Martial World #2792,Sing Shong,Comedy,2.13,47930,Completed
Trash of the Count’s Family #2793,Jeong Gong,Drama,3.19,5379,Hiatus
The Second Coming of Gluttony #2794,Masashi Kishimoto,Adventure,2.17,26895,Completed
Reincarnation of the Strongest Sword God #2795,Kohei Horikoshi,Fantasy,2.04,76599,Hiatus
Release That Witch #2796,Koyoharu Gotouge,Romance,4.67,51030,Hiatus
Douluo Dalu #2797,Cocooned Cow,Action,3.08,35453,Hiatus
I Shall Seal the Heavens #2798,Sui Ishida,Action,4.04,62934,Hiatus
I Shall Seal the Heavens #2799,Drunken Blue,Romance,3.6,25441,Ongoing
Overgeared #2800,Blue Butterfly,Fantasy,2.78,84930,Ongoing
Overgeared #2801,Nokdu,Adventure,3.98,98765,Ongoing
Stellar Transformation #2802,Heavenly Silkworm Potato,Comedy,3.1,54381,Completed
Tokyo Ghoul #2803,Yoo Ryeo Han,Comedy,3.08,60712,Hiatus
Desolate Era #2804,Sui Ishida,Horror,4.29,48096,Completed
Overlord #2805,Hajime Isayama,Romance,3.58,97365,Hiatus
Douluo Dalu #2806,Chugong,Adventure,4.27,51995,Completed
Ranker Who Lives A Second Time #2807,Yoo Ryeo Han,Comedy,4.8,84402,Ongoing
Dungeon Defense #2808,Blue Butterfly,Comedy,4.75,49900,Completed
Against the Gods #2809,Yoo Ryeo Han,Adventure,2.34,58444,Ongoing
Demon Slayer #2810,Toika,Drama,2.14,18517,Completed
Coiling Dragon #2811,Yoo Ryeo Han,Fantasy,3.45,33438,Hiatus
Desolate Era #2812,Zhu Hong,Drama,3.3,89454,Hiatus
Against the Gods #2813,MOKF,Drama,4.82,62307,Hiatus
I Shall Seal the Heavens #2814,Sui Ishida,Fantasy,4.4,64657,Ongoing
